timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,ff_gain,position_error_xy,position_error_3d
1782795782136484,1,4,-0.0027177674,-0.0021454657,-0.018421546,0.0032077818,0.0038297668,-0.0015298297,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0034625543950795304,1.9815814562295262
1782795782186504,1,4,-0.0016429867,-0.0019843902,-0.019344583,0.0039691417,0.0036809482,-0.0013332727,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0025762783109427308,1.9806571434448594
1782795782236459,1,4,-0.000631375,-0.0017702974,-0.019999743,0.0046944413,0.003591334,-0.0013015703,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0018795178824754415,1.980001179954871
1782795782286567,1,4,0.00030501612,-0.0014502099,-0.020406783,0.0053716386,0.0034611272,-0.0013002787,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0014819391582308345,1.9795938398911679
1782795782336467,1,4,0.0012124957,-0.00097603514,-0.020584732,0.0061169765,0.003582869,-0.001131122,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0015565315385499756,1.9794158845563035
1782795782386513,1,4,0.0022574265,-0.00030405208,-0.020460531,0.0069215554,0.0038987342,-0.0008591826,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0022778108272620947,1.9795408464049054
1782795782436408,1,4,0.0032745441,0.00034749362,-0.020189568,0.007857649,0.0041321474,-0.0007448958,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0032929305283792613,1.9798132057895577
1782795782486588,1,4,0.004524153,0.0010751965,-0.019942269,0.008992336,0.00464948,-0.0005861554,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.004650162320301075,1.9800631918600868
1782795782536729,1,4,0.006039823,0.0018470599,-0.019713357,0.01008459,0.005054498,-0.00030318368,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.006315939554487986,1.9802966522743282
1782795782586550,1,4,0.008068699,0.0028092312,-0.019478917,0.011553415,0.0055503855,-7.703966e-06,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.008543751415061895,1.980539474879763
1782795782636464,1,4,0.009949332,0.0035913489,-0.019314066,0.012841102,0.0059559327,0.00012689501,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.010577664740506436,1.9807141996492423
1782795782686449,1,4,0.012051228,0.00424857,-0.01912415,0.014277601,0.00621381,0.00016693438,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.012778201844246016,1.980917072903934
1782795782736493,1,4,0.014362516,0.0047509205,-0.018895224,0.015879104,0.0063612508,0.00022066067,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.015127891804770392,1.9811624670096761
1782795782787075,1,4,0.017175037,0.005165372,-0.018646821,0.01804828,0.006495349,0.0003316716,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.01793496542479014,1.9814343026777967
1782795782836510,1,4,0.01953697,0.0055661397,-0.018430427,0.01953396,0.0066833943,0.00042824363,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.02031440660006302,1.9816736773128143
1782795782886593,1,4,0.021768225,0.0060064793,-0.018159956,0.020995837,0.00678527,0.0005501421,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.022581706138419068,1.9819686597084238
1782795782936460,1,4,0.023836063,0.006476761,-0.017897949,0.022164462,0.006967315,0.0005916739,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.02470033181623746,1.9822559606717731
1782795782986498,1,4,0.02613782,0.0070789806,-0.017830044,0.023337238,0.0071600275,0.00057508744,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.027079467333217287,1.982354945664367
1782795783036527,1,4,0.02800714,0.0075701973,-0.017977148,0.024429902,0.007435775,0.00066987204,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.02901220098687674,1.9822352128869531
1782795783086963,1,4,0.029745463,0.008071377,-0.01833725,0.025339693,0.007445177,0.0004668489,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.030821092013133506,1.9819023767058348
1782795783136537,1,4,0.031331804,0.008523489,-0.018840462,0.026064606,0.007476335,0.00024064249,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.03247047546134815,1.981425639168136
1782795783186562,1,4,0.033095617,0.008937595,-0.019743145,0.026805878,0.0075153173,-0.00013052423,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.03428119674448538,1.9805534991728795
1782795783236502,1,4,0.0346086,0.009063537,-0.020774052,0.027377814,0.0073715653,-0.00041002402,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.03577572865604214,1.9795492772817058
1782795783286693,1,4,0.036133353,0.009059018,-0.021947414,0.028201297,0.00699896,-0.0006932303,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.03725164365852395,1.9784033123045703
1782795783336691,1,4,0.037686072,0.009083397,-0.02315092,0.02885326,0.0068224883,-0.0010462888,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.03876529521525101,1.9772291303230938
1782795783386725,1,4,0.039323747,0.009110756,-0.024488822,0.029514179,0.0066894228,-0.0016998792,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04036536795996936,1.9759235178512926
1782795783436634,1,4,0.040626135,0.009104487,-0.025486201,0.029989468,0.0066233706,-0.0020990164,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04163381357335212,1.9749526150970464
1782795783486552,1,4,0.04179376,0.008968931,-0.026500821,0.030398812,0.00642394,-0.002362219,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04274529365115652,1.9739620909910913
1782795783536618,1,4,0.042882215,0.008863282,-0.027518854,0.030613003,0.0062384447,-0.0027983626,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04378860799866628,1.9729670817920306
1782795783586527,1,4,0.043950964,0.008742894,-0.028772369,0.030932045,0.006098524,-0.0031533,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04481211241168101,1.9717369430262515
1782795783636453,1,4,0.044675976,0.008692274,-0.029805318,0.031217977,0.005995577,-0.0036062736,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04551371691633264,1.9707203042951658
1782795783686452,1,4,0.045220777,0.00863785,-0.030754492,0.031281184,0.005901211,-0.003836324,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04603836613624786,1.969783632721665
1782795783736511,1,4,0.045717496,0.008527492,-0.031609863,0.031247536,0.005862688,-0.00395038,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04650599553887436,1.9689393936369473
1782795783786533,1,4,0.04648814,0.008312166,-0.032365292,0.03138959,0.0057232413,-0.004053578,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04722540736461953,1.9682013337495075
1782795783836495,1,4,0.047375143,0.008085691,-0.032874167,0.031497918,0.005354841,-0.0041744597,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.048060195906067575,1.967712916349853
1782795783886499,1,4,0.04840666,0.007796674,-0.033389926,0.03174874,0.0051170154,-0.003972884,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04903053055701012,1.9672211660060126
1782795783936442,1,4,0.04956655,0.007423185,-0.0339417,0.03217242,0.0048042615,-0.003976677,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.050119320143193105,1.9666969857330352
1782795783986715,1,4,0.051019937,0.0068324897,-0.034478858,0.032718964,0.004318361,-0.0038868024,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05147540221221582,1.966195038101878
1782795784036550,1,4,0.052206498,0.0061257654,-0.03493616,0.03295246,0.003703324,-0.0038164183,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05256465914078557,1.9657667051340737
1782795784086981,1,4,0.05329027,0.0053664343,-0.035273492,0.03309658,0.0032150287,-0.0038468153,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.053559792871401446,1.9654563722312457
1782795784136502,1,4,0.054221768,0.004553201,-0.035538614,0.033058457,0.0025611564,-0.003841035,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.054412606453293016,1.9652147189366531
1782795784186530,1,4,0.055019498,0.0035742554,-0.03594187,0.03297635,0.0017361934,-0.0038503245,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05513547378726326,1.9648318584226383
1782795784236516,1,4,0.055518188,0.0027163413,-0.036301985,0.032768745,0.00091302313,-0.003941078,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.055584597752390115,1.9644845440791285
1782795784286736,1,4,0.055860028,0.0018540218,-0.03655684,0.032431968,0.0001551669,-0.00407566,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05589078856863648,1.964238462251344
1782795784336522,1,4,0.056065712,0.0012050408,-0.036698744,0.032082915,-0.0004310788,-0.0042750784,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05607866138423339,1.9641020267851932
1782795784386547,1,4,0.056154314,0.0004911169,-0.037011668,0.031452753,-0.0010643632,-0.0045681964,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05615646305731072,1.96379149152119
1782795784436544,1,4,0.056092236,0.00010477878,-0.03726685,0.030969566,-0.0013935259,-0.004714853,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.056092333862099705,1.9635345162043074
1782795784486891,1,4,0.056005172,-0.00023812806,-0.03758721,0.03042645,-0.0015855369,-0.0046642944,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.0560056802801646,1.9632118683413509
1782795784536674,1,4,0.055838976,-0.00057545473,-0.037908033,0.02999505,-0.0018397702,-0.0048223813,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.055841939712688096,1.9628863737904834
1782795784586537,1,4,0.05558033,-0.00093476346,-0.038058847,0.029342273,-0.0019015416,-0.004930381,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05558818949964892,1.9627284652000871
1782795784636449,1,4,0.05519732,-0.0011555849,-0.037951067,0.028582294,-0.0019233208,-0.004799429,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05520941544692858,1.9628255197536264
1782795784686535,1,4,0.054666564,-0.0013987925,-0.037627146,0.027694613,-0.0020184885,-0.004786556,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.054684457949770504,1.963134689720066
1782795784736502,1,4,0.054054797,-0.0017182382,-0.037245527,0.026852472,-0.0021762322,-0.0046529104,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05408209741477459,1.9634994245955264
1782795784787614,1,4,0.053194158,-0.0019834298,-0.036933586,0.025837017,-0.0021704645,-0.0047054384,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05323112271714028,1.9637880314107252
1782795784836498,1,4,0.05221567,-0.0021398256,-0.03645122,0.024746723,-0.002266237,-0.004566216,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05225949694826779,1.9642441063970082
1782795784886725,1,4,0.051213704,-0.0021928367,-0.03583917,0.023598647,-0.002318833,-0.0044358457,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05126062724587907,1.9648295529044122
1782795784936738,1,4,0.050299954,-0.0021841319,-0.035194665,0.022573823,-0.0022333548,-0.0040278393,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.05034735202201649,1.9654503070000267
1782795784986435,1,4,0.049441025,-0.0022459289,-0.0346265,0.02161493,-0.002171838,-0.0036719604,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.049492011107572266,1.9659965879540702
1782795785036484,1,4,0.048821185,-0.0024397487,-0.034215286,0.020780161,-0.0023910203,-0.0036035082,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04888210650551958,1.9663923163786117
1782795785086803,1,4,0.0483278,-0.002786488,-0.033851027,0.020018011,-0.0026305746,-0.0035361107,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04840806520468169,1.96674480956486
1782795785136553,1,4,0.047779813,-0.0032703923,-0.033436194,0.019416614,-0.0028683667,-0.0034203983,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.8,0.04789160736392604,1.967146871691099
1782795785186845,2,4,0.047204874,-0.0038947822,-0.033040047,0.018831536,-0.0034864347,-0.0032079625,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04736527704182937,1.967530190552479
1782795785236700,2,4,0.04682095,-0.004427785,-0.032709017,0.018540455,-0.0038529104,-0.0029513864,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04702984793924083,1.9678530390614808
1782795785286520,2,4,0.046443895,-0.004927077,-0.032440245,0.018188395,-0.0041771648,-0.0028768366,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.046704511246826105,1.9681140538599013
1782795785336506,2,4,0.04609093,-0.005548523,-0.032163158,0.017798606,-0.004770784,-0.0027723794,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04642369904380416,1.9683843606164384
1782795785387144,2,4,0.045682177,-0.0063722474,-0.031808585,0.017396346,-0.0056366497,-0.0025778085,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.046124469897472736,1.9687317741398116
1782795785436468,2,4,0.045312572,-0.0071542193,-0.031480283,0.016911237,-0.006300366,-0.0024952248,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.045873871275693597,1.9690541834701771
1782795785486446,2,4,0.044902664,-0.007904297,-0.03121914,0.016411576,-0.0068155755,-0.0025074647,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.045593060004057474,1.9693087435865735
1782795785536488,2,4,0.04457177,-0.008566373,-0.031079441,0.0160063,-0.0071644573,-0.002408802,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04538750339843971,1.9694436077635649
1782795785586519,2,4,0.044322416,-0.00906721,-0.03094837,0.015753977,-0.007530225,-0.0024102514,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04524036937239433,1.9695711996588274
1782795785636491,2,4,0.04413406,-0.009285372,-0.0308076,0.0155204665,-0.0076615526,-0.002467052,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04510026217961177,1.969708769325001
1782795785686502,2,4,0.043914337,-0.009383039,-0.030633941,0.015130024,-0.0074996767,-0.0024844587,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.8,0.04490557146687972,1.9698779795466974
1782795785736439,2,4,0.0436512,-0.009508885,-0.030526549,0.014892374,-0.0076889256,-0.002556401,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.0446748941071098,1.9699801280379714
1782795785786800,2,4,0.043453053,-0.009738159,-0.03022565,0.014598246,-0.007744743,-0.002423366,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.04453088254107736,1.9702776476978934
1782795785836533,2,4,0.04336964,-0.010011919,-0.029846653,0.014282784,-0.007948878,-0.0023480346,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.044510269555725054,1.9706560626426481
1782795785886779,2,14,0.043363914,-0.010280897,-0.029454157,0.01415428,-0.008079784,-0.002339802,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.04456597039153942,1.9710497669418692
1782795785936495,2,14,0.0434058,-0.010484597,-0.029101446,0.014122839,-0.008015831,-0.002313896,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.044654118179860064,1.9714042694161666
1782795785986588,2,14,0.043523207,-0.010718178,-0.028742254,0.014061995,-0.008082584,-0.0021651292,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.044823531122688644,1.9717672327642117
1782795786036502,2,14,0.04360667,-0.010862704,-0.028541207,0.0138356015,-0.008000649,-0.0018894431,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.04493929172897884,1.971970966017048
1782795786086511,2,14,0.043650623,-0.010934023,-0.028426021,0.013614478,-0.008003025,-0.0017265871,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.04499921930069687,1.9720873928397693
1782795786136541,2,14,0.043551482,-0.010994589,-0.02834931,0.013205745,-0.00785626,-0.0017279569,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.04491784243520719,1.972162286835712
1782795786186537,2,14,0.04319224,-0.011195987,-0.02829811,0.012716908,-0.007922247,-0.0017880668,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.8,0.044619725825278726,1.9722067141333601
