timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782748627840640,-1,-1,nan,nan,nan,nan,nan,nan,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,nan,nan
1782748627890757,-1,-1,-0.045494627,0.02948595,0.04423426,-0.0047517284,0.0052231657,0.0010439825,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.054214226303141176,2.044953004441607
1782748627940572,1,4,-0.04587733,0.028439868,0.044290617,-0.0049583795,0.0044492413,0.0009882321,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.05397736188462528,2.0450030204172376
1782748627990654,1,4,-0.046290774,0.02676845,0.044575468,-0.005275393,0.003129024,0.0008919106,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.05347322399231765,2.0452746475948502
1782748628040589,1,4,-0.04640324,0.025714375,0.0448249,-0.005099839,0.0024363985,0.0008366949,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.053051763868967934,2.0455129037103643
1782748628090554,1,4,-0.04631652,0.02441561,0.04513274,-0.0047846097,0.0015482205,0.00084265246,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.05235782601277412,2.045802760106178
1782748628140591,1,4,-0.04610911,0.023109311,0.045390412,-0.004279203,0.0006315594,0.0006751008,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.05157606134385855,2.0460406051439812
1782748628190542,1,4,-0.04571945,0.021242356,0.045507878,-0.003513723,-0.00041270652,0.0004905498,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.050413348744576036,2.0461290470791487
1782748628240601,1,4,-0.045458626,0.020128965,0.045457393,-0.0030835536,-0.0011308633,0.0003472136,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.049715811304361604,2.0460613468105273
1782748628290447,1,4,-0.04508698,0.0188583,0.04540962,-0.0024995492,-0.0019927796,0.00023299223,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.048871988621732164,2.0459934112427822
1782748628340600,1,4,-0.044828046,0.018238395,0.04544379,-0.002059248,-0.0022805657,0.00015161239,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04839620531567384,2.0460162508963324
1782748628390486,1,4,-0.04435261,0.017484944,0.04554768,-0.001465063,-0.0023902215,0.00013415856,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04767470373821524,2.046103295605836
1782748628440634,1,4,-0.044006106,0.017143732,0.045638815,-0.0011692774,-0.0025840933,-0.00013940268,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.047227586462185965,2.046183928097017
1782748628490670,1,4,-0.043391056,0.0169071,0.04572855,-0.00040130384,-0.0025671965,-0.0003763088,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04656859180024615,2.0462583821567186
1782748628540579,1,4,-0.04290562,0.016826745,0.045885533,0.00027146877,-0.0024767327,-0.00035592203,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.046087219191843665,2.046404602511482
1782748628590608,1,4,-0.042392325,0.016811809,0.04632333,0.00095850154,-0.002319235,-0.00039637182,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04560423212192279,2.046831436276039
1782748628640590,1,4,-0.04207721,0.016814807,0.04672359,0.0013787166,-0.002215652,-0.00039557906,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04531257409467888,2.047225106851359
1782748628690687,1,4,-0.04189346,0.016783888,0.04714088,0.0015664428,-0.002237302,-0.00027820116,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.0451304888831207,2.0476381466271585
1782748628740589,1,4,-0.041818332,0.016708411,0.04737693,0.0015749567,-0.0022840411,-0.0002933252,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04503269882191109,2.047872052979271
1782748628790548,1,4,-0.04188753,0.016666565,0.047672972,0.001528915,-0.0021988072,-0.00028294022,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.04508147446652395,2.048169141892649
1782748628840602,1,4,-0.04199006,0.016743245,0.047772393,0.0014218462,-0.002092902,-0.00035877913,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.045205104512247955,2.048271343554406
1782748628890936,1,4,-0.042104274,0.016874228,0.04785779,0.0012450515,-0.0017978045,-0.00015611576,0.0,0.0,-2.0,nan,nan,nan,warmup,circle,baseline,0.045359778403427545,2.0483600383576914
