timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782791663720491,-1,-1,-0.0073921545,-0.040227924,-0.04168819,0.005074863,-0.015158296,0.0023757347,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.0409014637259224,1.9587388802354553
1782791663770472,1,4,-0.0076455474,-0.040370885,-0.04173729,0.004693421,-0.014841535,0.0024329408,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.041088473816210905,1.9586936605660856
1782791663820504,1,4,-0.007820823,-0.04028517,-0.0418908,0.004409379,-0.014406957,0.0024341608,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.04103730258975142,1.9585390659241022
1782791663870518,1,4,-0.00790372,-0.03995811,-0.042199135,0.004122343,-0.013948461,0.002282288,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.04073228779333778,1.9582245438030432
1782791663920438,1,4,-0.007920158,-0.039460342,-0.042560175,0.0037666087,-0.013244824,0.0022208192,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.04024732899688565,1.9578534681413247
1782791663970726,1,4,-0.0077984273,-0.03886558,-0.043006033,0.0038448994,-0.012626406,0.0019515041,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.039640243040506846,1.9573953560132995
1782791664020630,1,4,-0.007515453,-0.038116753,-0.043523625,0.003862926,-0.011666907,0.0018465453,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.038850596974930825,1.956862025453971
1782791664070455,1,4,-0.0071145627,-0.036995187,-0.044233218,0.0040242737,-0.01046958,0.0017787454,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.037673080329231085,1.9561295859232941
1782791664120403,1,4,-0.006807328,-0.035888426,-0.044868022,0.004041835,-0.009538748,0.0017157653,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.03652832838705213,1.9554732587444588
1782791664170435,1,4,-0.006482366,-0.034683768,-0.04536982,0.004077052,-0.008309252,0.0016138826,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.035284342136364374,1.9549486115475014
1782791664220491,1,4,-0.0061270287,-0.03347351,-0.045613497,0.0042188833,-0.0072656544,0.001512456,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.03402963979502635,1.9546827284208097
1782791664270500,1,4,-0.0056144893,-0.032000743,-0.045850396,0.004389161,-0.0059616202,0.0014546559,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.03248953631631212,1.9544196758769483
1782791664320446,1,4,-0.0050964733,-0.03073379,-0.046012193,0.0043703304,-0.004932179,0.0014154923,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.03115348981973394,1.954236195133285
1782791664370491,1,4,-0.0045837774,-0.029602522,-0.046117276,0.00466885,-0.0040755314,0.0014473482,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.02995530565129044,1.9541122992895938
1782791664420482,1,4,-0.004280802,-0.02876532,-0.046170905,0.004607766,-0.003462767,0.0014613877,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.029082107121129724,1.9540454374123872
1782791664470619,1,4,-0.004142362,-0.028026352,-0.04624614,0.004747078,-0.0027934331,0.0014907607,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.028330823575547552,1.9539591724499563
1782791664520449,1,4,-0.0041217087,-0.027524827,-0.04625316,0.004741415,-0.0024585172,0.001241872,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.027831719630989824,1.9539450182876095
1782791664570558,1,4,-0.0040642843,-0.02708678,-0.04616937,0.0047067646,-0.0023475257,0.001210708,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.027389998152981043,1.9540226208832854
1782791664620478,1,4,-0.003911594,-0.026698295,-0.046100855,0.0048369397,-0.0021469584,0.0011351907,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.026983319823986607,1.9540854572049962
1782791664670551,1,4,-0.0035829144,-0.026319342,-0.046077967,0.0050493646,-0.001865582,0.0011058488,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.026562098366842472,1.954102538574219
1782791664720403,1,4,-0.0032213358,-0.026073359,-0.04613091,0.0051853554,-0.0018705459,0.0011425638,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.02627160155458999,1.9540457424443942
1782791664770463,1,4,-0.0027928075,-0.02592072,-0.04614465,0.00535225,-0.0018560127,0.0011187166,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.026070740732117372,1.954029331654795
1782791664820417,1,4,-0.0023666199,-0.025811931,-0.04624492,0.0056452756,-0.0017993883,0.0011318793,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.025920198444537714,1.9539270814000995
1782791664870451,1,4,-0.0019558482,-0.025730217,-0.046435535,0.0060898666,-0.001804873,0.0009170447,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.025804445144102503,1.9537348291121706
1782791664920420,1,4,-0.0016216807,-0.02585587,-0.046659216,0.0063747587,-0.0019578955,0.00069088006,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.02590667611189859,1.9535125347952838
1782791664970415,1,4,-0.0012941661,-0.026250228,-0.047017008,0.006753932,-0.002364209,0.00054464117,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.026282111420841803,1.9531598507632875
1782791665020428,1,4,-0.0010685576,-0.026789809,-0.047464564,0.0070122154,-0.0028069662,0.00021199696,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.02681111010134022,1.9527194403153385
1782791665070477,1,4,-0.0009015395,-0.027601147,-0.047925413,0.007260569,-0.003619936,4.7330777e-05,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.02761586635969111,1.9522698933773281
1782791665120440,1,4,-0.00079375936,-0.028432894,-0.04816954,0.0076010944,-0.004266365,-0.00013669425,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.028443971884218176,1.952037722266089
1782791665170506,1,4,-0.0007511821,-0.029354686,-0.048393622,0.007935309,-0.005016241,-0.00028552505,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.029364295709143978,1.9518273276969906
1782791665220405,1,4,-0.0006611264,-0.030314958,-0.04840134,0.008298013,-0.0058949436,-9.877759e-05,0.0,0.0,-2.0,nan,nan,nan,warmup,figure8,baseline,0.030322165458317184,1.9518341681673765
