timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,ff_gain,position_error_xy,position_error_3d
1782795884140178,1,14,0.025155196,0.20500076,-0.0026607811,-0.011338772,0.011948789,0.005420688,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.20653836040000162,2.007989660380822
1782795884190257,1,14,0.024707988,0.20412299,-0.0022314638,-0.01125784,0.010938876,0.0057078977,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.2056129384778909,2.00832161589986
1782795884240150,1,14,0.024569293,0.20297627,-0.0018232167,-0.011113266,0.00953647,0.00588028,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.20445786181666897,2.0086098360584472
1782795884290155,1,14,0.024820391,0.20140335,-0.0013944954,-0.010686103,0.007872295,0.0061686616,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.20292697937730705,2.0088810433714674
1782795884340144,1,14,0.025378827,0.19991031,-0.0011241138,-0.010022022,0.0065178173,0.0063396436,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.20151480361772262,2.0090079107209498
1782795884390159,1,14,0.0261598,0.19843338,-0.0008651316,-0.009291414,0.005179247,0.0063466337,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.2001503033167799,2.009129311356588
1782795884440154,1,14,0.027127154,0.19692767,-0.00044997036,-0.0084011825,0.003994783,0.0063972427,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1987872968022972,2.0094069743838334
1782795884490126,1,14,0.028337613,0.19517544,5.8859587e-05,-0.0073777013,0.0027131229,0.0066596726,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.19722188332428567,2.0097592189675604
1782795884540083,1,14,0.029485604,0.19374214,0.0006072819,-0.0064578196,0.0016816752,0.0065640714,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1959730042531269,2.010182803557189
1782795884590145,1,14,0.030745177,0.19232748,0.0012307167,-0.0055447137,0.00064821483,0.0066377777,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1947694189878056,2.01068633911179
1782795884640158,1,14,0.03213303,0.19089536,0.0016842037,-0.004464915,-0.00031788214,0.006631059,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.19358091475000455,2.0110229474033634
1782795884690143,1,14,0.033785176,0.18934941,0.0021958053,-0.0033156397,-0.0013484845,0.0065551675,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1923398972101404,2.0114130769363503
1782795884740152,1,14,0.035171416,0.18812539,0.0025891662,-0.0023729764,-0.0020628907,0.0064274054,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.19138491764694593,2.0117136538542852
1782795884790126,1,14,0.036425736,0.18699704,0.003072083,-0.0017207086,-0.0028065548,0.0063703894,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.19051174449949812,2.0121114699349656
1782795884840185,1,14,0.03746456,0.18594387,0.0039524734,-0.0011685205,-0.003401827,0.0064652264,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18968056270162245,2.0129094720184275
1782795884890707,1,14,0.038481694,0.18481438,0.004852399,-0.0006688922,-0.0041228845,0.006556566,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18877816651668786,2.0137204183800885
1782795884940194,1,14,0.039241567,0.18397716,0.005447954,-0.00034822492,-0.0043712244,0.0064475355,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1881156390893291,2.014251359204064
1782795884990275,1,14,0.039978806,0.18326911,0.006033361,-0.00010497761,-0.0045905486,0.0064056604,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1875789793885588,2.014784290135996
1782795885040304,1,14,0.0406184,0.18262647,0.0065824687,0.00011850438,-0.0047044796,0.006595298,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18708896286706564,2.015285492921774
1782795885090243,1,14,0.041272223,0.18195331,0.007252291,0.00038454396,-0.0048529585,0.006381884,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1865754679065865,2.015904725056259
1782795885140314,1,14,0.04173903,0.18145183,0.0077709258,0.0004998799,-0.0046967203,0.0064004897,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18619052276513764,2.0163857850281826
1782795885190363,1,14,0.042060096,0.18091778,0.008323953,0.00055675243,-0.004901439,0.0064907316,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18574255613336577,2.016894864604237
1782795885240258,1,14,0.04232249,0.18036844,0.008970633,0.0006284037,-0.0051338887,0.0064740386,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18526728797404962,2.017495403828166
1782795885290240,1,14,0.04261454,0.17966478,0.00954476,0.0005818032,-0.0052477927,0.006434049,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18464947572097082,2.018010347050585
1782795885340164,1,14,0.042690225,0.17902957,0.00995712,0.00049369043,-0.005465737,0.0063120043,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18404902154635974,2.0183660514105393
1782795885390297,1,14,0.042423062,0.17833628,0.010083258,1.2225064e-06,-0.0056525483,0.0061718393,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18331269808256812,2.018424640336379
1782795885440177,1,14,0.042020023,0.17768262,0.010026664,-0.00028855994,-0.005696797,0.0059188674,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18258367832799213,2.018302263146217
1782795885490318,1,14,0.041545898,0.1770225,0.009714752,-0.00071988214,-0.005922209,0.0056628073,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18183241737310138,2.0179238627865566
1782795885540149,1,14,0.041161865,0.17650326,0.009145364,-0.00096823135,-0.0061954902,0.0052238875,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1812393411429043,2.0173032412725003
1782795885590135,1,14,0.040797647,0.17597651,0.008257329,-0.00151088,-0.0062574293,0.004803059,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18064379191734525,2.016365565791498
1782795885640168,1,14,0.040479716,0.17535777,0.0071742386,-0.0017609253,-0.0065077697,0.004335004,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1799693178147057,2.0152264578054284
1782795885690457,1,14,0.04024306,0.17449035,0.005802721,-0.0019860384,-0.007129701,0.0036627357,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1790708971135093,2.013780208008255
1782795885740142,1,14,0.04010569,0.17372851,0.0047621727,-0.002218699,-0.007468541,0.0032167064,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1782976802573399,2.0126752931061027
1782795885790166,1,14,0.04005344,0.17294583,0.003668815,-0.0020658516,-0.007890229,0.0029398247,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1775233409706568,2.0115176202171563
1782795885840068,1,14,0.04006007,0.17224798,0.0024906695,-0.002099298,-0.008136507,0.0024918334,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1768450548043307,2.0102844458338778
1782795885890169,1,14,0.04019245,0.17151146,0.0011611283,-0.0019833872,-0.008435647,0.0018722949,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17615791866059632,2.008899557721569
1782795885940154,1,14,0.04036014,0.17090584,-3.2559037e-05,-0.0018178878,-0.0086780125,0.0014931823,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1756067999813826,2.007662162644394
1782795885990197,1,14,0.04048867,0.17033921,-0.0012173802,-0.0016746353,-0.008843632,0.0011671111,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17508506665816007,2.006436362479126
1782795886040147,1,14,0.040576942,0.16984093,-0.0024376363,-0.0014860689,-0.008976705,0.0007495199,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17462081935680016,2.0051803256634386
1782795886090209,1,14,0.040608484,0.16926956,-0.0038404465,-0.0012255975,-0.008911459,0.00011467269,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17407249033352978,2.0037350349081606
1782795886140161,1,14,0.04048499,0.16884786,-0.004997745,-0.0011552371,-0.00889382,-0.00013290401,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.173633621994895,2.0025440962718966
1782795886190125,1,14,0.04025029,0.16850877,-0.006019905,-0.0010486306,-0.008759466,-0.00032457046,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17324921831316564,2.0014924203127364
1782795886240170,1,14,0.039937332,0.16825566,-0.007042542,-0.0010876181,-0.008672615,-0.00067225617,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17293049470253385,2.000446031425491
1782795886290246,1,14,0.039571315,0.16801906,-0.008173317,-0.0010912371,-0.008410329,-0.0008028476,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17261602226532188,1.999292308054899
1782795886340145,1,14,0.039223228,0.1677473,-0.009036094,-0.001245601,-0.008275115,-0.0011380477,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17227193124520981,1.998403090478265
1782795886390131,1,14,0.0388916,0.16739422,-0.009689376,-0.0012775498,-0.008308102,-0.0012540551,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17185279312591475,1.9977161957925567
1782795886440130,1,14,0.03865934,0.16700189,-0.010171905,-0.0013413401,-0.008424317,-0.0012722502,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17141813006651108,1.9971980494753456
1782795886490113,1,14,0.038474828,0.16654523,-0.010674953,-0.0011309467,-0.008491343,-0.0014203191,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17093163848988188,1.9966551705965092
1782795886540148,1,14,0.038354583,0.1661488,-0.011035889,-0.0011027412,-0.008541643,-0.001462226,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1705183161398468,1.9962601862906093
1782795886590119,1,14,0.03829852,0.16572301,-0.011322945,-0.0010624782,-0.008570813,-0.0014319115,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1700908379891561,1.9959376921742498
1782795886640222,1,14,0.03837663,0.1653905,-0.011447251,-0.0008786776,-0.0087848995,-0.0014706877,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.16978452327149077,1.9957878341213788
1782795886690206,1,14,0.038599845,0.16524853,-0.011587411,-0.0006163295,-0.008718929,-0.0014428807,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1696968616709753,1.9956406528851827
1782795886740162,1,14,0.0389757,0.1653421,-0.011884958,-0.000249321,-0.00846513,-0.001424826,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.16987382823372946,1.9953592819190307
1782795886790150,1,14,0.03948917,0.16549309,-0.012326807,6.1925384e-05,-0.008240426,-0.0016755969,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17013922854041452,1.9949415729925353
1782795886840158,1,14,0.040257562,0.16568162,-0.01271002,0.00053706416,-0.008150749,-0.001935509,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17050239995731403,1.9945908952544034
1782795886890413,1,14,0.041471325,0.16600598,-0.013174519,0.0015538089,-0.007903138,-0.0021025506,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1711077362161815,1.9941798401506523
1782795886940642,1,14,0.042714957,0.16637653,-0.0134694725,0.0024742773,-0.0077141374,-0.0022773165,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17177228134008388,1.9939431626073543
1782795886990189,1,14,0.044021465,0.16677165,-0.013771281,0.0033512672,-0.007426098,-0.0024291023,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.172483828916531,1.9937038260826192
1782795887040396,1,14,0.045417584,0.16718188,-0.014093146,0.0043099336,-0.0071655335,-0.0023306878,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17324126758352704,1.9934489127473933
1782795887090338,1,14,0.047074556,0.16755359,-0.014601082,0.0051321997,-0.0070191817,-0.0023114765,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17404085172783262,1.993012500553386
1782795887140465,1,14,0.04849157,0.1677848,-0.015061855,0.005878425,-0.0068587326,-0.0022212435,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1746515690303717,1.9926070426034608
1782795887190330,1,14,0.04978346,0.16789171,-0.015499905,0.0065030195,-0.0069230194,-0.002159392,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17511716011722783,1.9922114950492755
1782795887240214,1,14,0.050817553,0.16796519,-0.015918225,0.0067958557,-0.0069143157,-0.0019038563,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17548426866056874,1.9918270607797057
1782795887291018,1,14,0.05184476,0.1680428,-0.016420364,0.0070096636,-0.006982799,-0.0018278763,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17585863423371517,1.9913599427182953
1782795887340193,1,14,0.052655216,0.16813284,-0.016956031,0.007164052,-0.00697551,-0.0018097,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17618519675558245,1.9908551716341918
1782795887390299,1,14,0.05340567,0.16828142,-0.017459735,0.007318898,-0.006714757,-0.0018223489,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1765525479592403,1.9903860886000246
1782795887440303,1,14,0.05416858,0.16847466,-0.017794326,0.0076147444,-0.006679591,-0.001747592,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17696877004080028,1.9900897182195356
1782795887490166,1,14,0.05497684,0.1686293,-0.018174231,0.007726638,-0.006598241,-0.0018977879,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1773648665371702,1.9897466928680079
1782795887540201,1,14,0.05567894,0.16865125,-0.01857327,0.007833653,-0.0064048734,-0.0019022947,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17760458598455633,1.9893705910056463
1782795887590172,1,14,0.056279037,0.16863394,-0.018964812,0.007870262,-0.0063141864,-0.002115234,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17777721182249637,1.9889960961895699
1782795887641307,1,14,0.056798574,0.16867517,-0.019361109,0.008044631,-0.0061285994,-0.0021916693,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1779814354927829,1.9886195526403316
1782795887690176,1,14,0.057344206,0.16884823,-0.019768909,0.008062414,-0.0060763354,-0.0022474008,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17832017085893903,1.9882437172215697
1782795887740183,1,14,0.05781694,0.16921577,-0.019941032,0.008066305,-0.0056623155,-0.002079165,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1788205087088937,1.988117203755639
1782795887790368,1,14,0.05834402,0.16970275,-0.020112857,0.008293468,-0.0052224384,-0.0020358611,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.17945207847120664,1.9880030349309157
1782795887840218,1,14,0.058858655,0.17018609,-0.020184651,0.008467792,-0.0046597575,-0.0019712735,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.1800767786799019,1.987988043789438
1782795887890260,1,14,0.059422366,0.17072928,-0.020347074,0.008699517,-0.0042259404,-0.0018469974,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18077473730095361,1.9878895791625024
1782795887940242,1,14,0.059953492,0.17117657,-0.020626903,0.008778797,-0.0038103384,-0.0018406562,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18137210564042386,1.9876654070275988
1782795887990318,1,14,0.060554154,0.17166543,-0.020885497,0.009106735,-0.0034950313,-0.001716541,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18203249059098842,1.9874683209659625
1782795888040192,1,14,0.061134443,0.17227368,-0.021057397,0.009270133,-0.0030271248,-0.0015049883,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18279945742713888,1.9873674912335142
1782795888090212,1,14,0.06178663,0.17303276,-0.02116409,0.009356527,-0.0024197649,-0.0014511182,0.0,0.0,-2.0,0.0,0.0,0.0,warmup,figure8,planar_ff,0.5,0.18373329865206617,1.987347396654091
1782795888140230,2,14,0.062269922,0.17371511,-0.02111514,0.00947263,-0.0019689444,-0.0013399948,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.18453857108571908,1.9874706602030245
1782795888190190,2,14,0.06267725,0.17450532,-0.021146819,0.00949282,-0.0015328135,-0.001140927,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.18541991256880197,1.9875212230388961
1782795888240595,2,14,0.06292313,0.17543383,-0.021075115,0.00949445,-0.0009287949,-0.001127595,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.1863769035549163,1.987682079875748
1782795888290239,2,14,0.06293224,0.17664027,-0.021061957,0.009451546,-0.00020965407,-0.00090032816,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.18751600316418549,1.9878023841239494
1782795888340185,2,14,0.062788196,0.17771047,-0.021077529,0.009295634,0.00039188992,-0.00081268785,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.18847644390833784,1.9878776455420062
1782795888390400,2,14,0.062529065,0.17893642,-0.021048084,0.008869215,0.0011097959,-0.0007704868,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.1895471713053015,1.988008791499204
1782795888440207,2,14,0.06228194,0.17984058,-0.020992383,0.00854335,0.0015866014,-0.000541865,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.1903199295259945,1.9881380100777937
1782795888490458,2,14,0.062017046,0.18068153,-0.021031499,0.008326688,0.0019616438,-0.00034978398,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.19102860194086493,1.9881670306361017
1782795888540192,2,14,0.061797306,0.18142724,-0.021149397,0.008084587,0.0022616931,-0.00022714783,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.1916631123396356,1.9881107879293791
1782795888590187,2,14,0.061751425,0.18213299,-0.021295905,0.007979019,0.0026937425,-0.00011793555,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.1923165667187265,1.9880280399033654
1782795888640244,2,14,0.061769012,0.18266778,-0.021474943,0.008034166,0.002668801,4.1065574e-05,0.0,0.0,-2.0,0.0,0.0,0.0,arming,figure8,planar_ff,0.5,0.19282876045067326,1.9878994738186393
1782795888690193,2,14,0.06180673,0.18324332,-0.021630377,0.007943032,0.0030027165,-4.6847716e-05,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19338610493251282,1.9877988458676321
1782795888740371,2,14,0.06182117,0.18392153,-0.021835178,0.007953132,0.0033366545,3.056381e-05,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.1940334688269591,1.9876581500967712
1782795888790193,2,14,0.061767913,0.18495874,-0.022049353,0.0077893296,0.003934966,-2.9390237e-06,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19500002660812293,1.9875396364686198
1782795888840140,2,14,0.061677318,0.18594864,-0.022160128,0.0077411295,0.0045649647,8.524071e-05,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19591066316619618,1.9875189438402905
1782795888890135,2,14,0.061669838,0.18689802,-0.022122532,0.0077084857,0.005175356,6.630435e-05,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19680964770329304,1.98764519550976
1782795888940118,2,14,0.06178368,0.18775783,-0.02193904,0.0077464655,0.005732418,0.00026793202,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19766189883758328,1.9879123068144506
1782795888990144,2,14,0.06205728,0.18869612,-0.021756873,0.007986107,0.0063083195,0.0004777229,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19863868862226408,1.9881908943315418
1782795889040136,2,14,0.062197052,0.18948139,-0.021619678,0.008043515,0.0067789466,0.00062490767,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.19942835458619468,1.9884064340810021
1782795889090093,2,14,0.06221186,0.19015445,-0.021330178,0.008039877,0.0071871122,0.00070720643,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.20007256256974928,1.9887592812734574
1782795889140190,2,14,0.062173992,0.19052523,-0.020910963,0.007927156,0.00729702,0.0008015918,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.20041324569600535,1.9892105898451158
1782795889190165,2,14,0.062078267,0.190586,-0.020424128,0.007812798,0.00708015,0.0010327017,0.0,0.0,-2.0,0.0,0.0,0.0,offboard,figure8,planar_ff,0.5,0.20044134884865936,1.989697804245315
