timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782750924133347,2,14,0.797476,0.6715078,-1.864047,-0.13465318,0.08698653,-0.070888504,0.7396219802405471,0.673022530339848,-2.0,-0.10571813185080402,0.1161795489778619,0.0,tracking,circle,feedforward,0.05787382111703016,0.1477585309622855
1782750924183388,2,14,0.7932402,0.67411447,-1.8673015,-0.13623668,0.08774931,-0.06920692,0.7343089575802584,0.6788154055539652,-2.0,-0.10662807456159566,0.11534498132996594,0.0,tracking,circle,feedforward,0.05911843305535677,0.14527178188733503
1782750924233318,2,14,0.78890085,0.67687595,-1.8706172,-0.137809,0.08851367,-0.06767192,0.7289624730035219,0.6845536596590435,-2.0,-0.10752943740864293,0.11450515749652561,0.0,tracking,circle,feedforward,0.060428104888496224,0.1427987299380302
1782750924283394,2,14,0.784465,0.67988396,-1.8739395,-0.13934287,0.08977887,-0.06602249,0.7235553856905429,0.6902663281938426,-2.0,-0.10842678128370885,0.11365581420753694,0.0,tracking,circle,feedforward,0.06178815596905833,0.14038882689048923
1782750924333334,2,14,0.7791719,0.6837813,-1.8778863,-0.14126135,0.09166421,-0.064255565,0.7181182999955961,0.6959210495533492,-2.0,-0.10931502283776501,0.11280175878372779,0.0,tracking,circle,feedforward,0.06224879243421038,0.13706446942029077
1782750924383435,2,14,0.7745891,0.6874225,-1.8813226,-0.14283882,0.093598746,-0.06260608,0.7126193353565105,0.7015509125331142,-2.0,-0.11019935964666236,0.11193798343810271,0.0,tracking,circle,feedforward,0.06355991026714253,0.13462608134101967
1782750924433349,2,14,0.769896,0.69132364,-1.8847597,-0.14439547,0.09577122,-0.060663868,0.7070969924480328,0.7071165697895551,-2.0,-0.11107361104412403,0.11107053584250887,0.0,tracking,circle,feedforward,0.0647543637214145,0.132187226951263
1782750924483428,2,14,0.7650001,0.6954113,-1.8881505,-0.14616926,0.09783519,-0.05875814,0.7015127536598543,0.712656899533407,-2.0,-0.11194388400521155,0.11019336566486723,0.0,tracking,circle,feedforward,0.06578794654254862,0.12976276615032112
1782750924533318,2,14,0.75897944,0.70037323,-1.8920741,-0.14833902,0.100445785,-0.05643792,0.6959063775089406,0.7181325182321044,-2.0,-0.11280399217909587,0.10931271815841864,0.0,tracking,circle,feedforward,0.06552556471818717,0.12626003928917923
1782750924583367,2,14,0.7535163,0.70488757,-1.8953655,-0.15036334,0.102784686,-0.054420043,0.6902391545340509,0.7235813081804412,-2.0,-0.11365988610272831,0.10842251285521022,0.0,tracking,circle,feedforward,0.06598074008234758,0.12370061160381039
1782750924633338,2,14,0.74781215,0.7096067,-1.8986113,-0.15243512,0.10500194,-0.052298445,0.6845382663490882,0.7289769282383255,-2.0,-0.11450742811949886,0.10752701943316943,0.0,tracking,circle,feedforward,0.06617244062666118,0.12107212119601632
1782750924683362,2,14,0.74187,0.714591,-1.9018667,-0.1545923,0.10721706,-0.05028399,0.6787891018489332,0.7343332725752788,-2.0,-0.11534880072045235,0.10662394278527111,0.0,tracking,circle,feedforward,0.06609809072705766,0.11831781929389183
1782750924733288,2,14,0.73459107,0.72080916,-1.9056172,-0.15715499,0.109784864,-0.04780983,0.6730094172807403,0.7396339123184107,-2.0,-0.1161814232642698,0.10571607205629606,0.0,tracking,circle,feedforward,0.06439467149232699,0.11425751498583019
1782750924783379,2,14,0.7280386,0.7264652,-1.9087274,-0.15938544,0.1119387,-0.045904484,0.6671689403425778,0.744906440462265,-2.0,-0.1170096300483987,0.10479865208417646,0.0,tracking,circle,feedforward,0.06360186899924547,0.11124694943263876
1782750924833319,2,14,0.721195,0.7323302,-1.9117465,-0.16167109,0.114064746,-0.04363405,0.6613049937331014,0.7501171276965103,-2.0,-0.11782812288516167,0.10387754550470778,0.0,tracking,circle,feedforward,0.06247546042056666,0.10812891711873772
1782750924883370,2,14,0.71408844,0.73825324,-1.91464,-0.16395272,0.11602177,-0.041673023,0.6553871939199774,0.7552930729496319,-2.0,-0.11864115846429116,0.1029479796837915,0.0,tracking,circle,feedforward,0.06112437403271588,0.10498822205766775
1782750924933428,2,14,0.7056203,0.7451421,-1.9178023,-0.16660355,0.11786117,-0.039409157,0.6494281190662806,0.7604229863477516,-2.0,-0.11944696337654541,0.10201193039466323,0.0,tracking,circle,feedforward,0.058232851006070036,0.1007349059278941
1782750924983482,2,14,0.6981014,0.7511258,-1.9203904,-0.16873638,0.11931668,-0.037779395,0.6434293571585822,0.7655054946546718,-2.0,-0.12024532191448688,0.10106964707767024,0.0,tracking,circle,feedforward,0.056531492692722715,0.09763965942600072
