timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,stage
1782658853527318,2,14,-0.015463744,0.005070205,-1.8162553,0.0141484,-0.0039298125,-0.089741625,0.0,0.0,-2.0,hover
1782658853577529,2,14,-0.01574152,0.003938424,-1.8213606,0.013262757,-0.0055421004,-0.08660548,0.0,0.0,-2.0,hover
1782658853627458,2,14,-0.016329939,0.0028547475,-1.8262556,0.012095153,-0.0068726996,-0.08353177,0.0,0.0,-2.0,hover
1782658853677476,2,14,-0.017177457,0.0018831464,-1.830931,0.010860453,-0.007581945,-0.08062434,0.0,0.0,-2.0,hover
1782658853727392,2,14,-0.018440165,0.00085908803,-1.8362005,0.0091624735,-0.007880414,-0.07716165,0.0,0.0,-2.0,hover
1782658853777564,2,14,-0.01960966,-6.880286e-05,-1.8404553,0.0077733984,-0.00790711,-0.07453968,0.0,0.0,-2.0,hover
1782658853827352,2,14,-0.020915316,-0.0010201976,-1.8444469,0.006575573,-0.007768082,-0.07181527,0.0,0.0,-2.0,hover
1782658853877466,2,14,-0.02229295,-0.001893168,-1.8482203,0.0055025844,-0.0074003567,-0.06930912,0.0,0.0,-2.0,hover
1782658853927349,2,14,-0.023996595,-0.0027992448,-1.8523691,0.00397983,-0.0069201454,-0.06667842,0.0,0.0,-2.0,hover
1782658853977665,2,14,-0.025612269,-0.0035340574,-1.8557079,0.0030411754,-0.006370046,-0.06447374,0.0,0.0,-2.0,hover
1782658854027539,2,14,-0.02738479,-0.004241236,-1.8589034,0.0020686425,-0.005762123,-0.06257683,0.0,0.0,-2.0,hover
1782658854077562,2,14,-0.02910555,-0.004826794,-1.8619459,0.0014355024,-0.004869894,-0.060929958,0.0,0.0,-2.0,hover
1782658854127364,2,14,-0.031089198,-0.0054334486,-1.8652918,0.0008321799,-0.0040474953,-0.058996752,0.0,0.0,-2.0,hover
1782658854177821,2,14,-0.03275653,-0.0059321276,-1.8681095,0.0005807635,-0.003221844,-0.05771784,0.0,0.0,-2.0,hover
1782658854228001,2,14,-0.03443519,-0.0064868224,-1.8706961,0.00026290957,-0.0026655588,-0.056313407,0.0,0.0,-2.0,hover
1782658854277576,2,14,-0.036022656,-0.0072115576,-1.8730545,0.00043934432,-0.0021512262,-0.055003054,0.0,0.0,-2.0,hover
1782658854327430,2,14,-0.037622817,-0.008409087,-1.8755362,0.0010664813,-0.002013111,-0.05377926,0.0,0.0,-2.0,hover
1782658854377427,2,14,-0.03880887,-0.009605045,-1.8776736,0.0018121635,-0.0021020242,-0.052891217,0.0,0.0,-2.0,hover
1782658854427368,2,14,-0.039859213,-0.01106141,-1.8798537,0.0026794234,-0.0025034691,-0.052165136,0.0,0.0,-2.0,hover
1782658854477599,2,14,-0.040646568,-0.012609513,-1.8820548,0.003742126,-0.0029502905,-0.051650047,0.0,0.0,-2.0,hover
1782658854527342,2,14,-0.041073542,-0.014498867,-1.8845434,0.0054005557,-0.003521929,-0.050948698,0.0,0.0,-2.0,hover
1782658854577468,2,14,-0.041040186,-0.016117489,-1.8867171,0.007091138,-0.0037823159,-0.050555125,0.0,0.0,-2.0,hover
1782658854627383,2,14,-0.04068052,-0.017736748,-1.8888447,0.00909128,-0.0039660805,-0.04991094,0.0,0.0,-2.0,hover
1782658854677512,2,14,-0.04005028,-0.019294158,-1.890928,0.011224767,-0.0039114193,-0.04947111,0.0,0.0,-2.0,hover
1782658854727368,2,14,-0.0389843,-0.0212118,-1.8935206,0.013976918,-0.0038437431,-0.048831604,0.0,0.0,-2.0,hover
1782658854777335,2,14,-0.03798319,-0.023016293,-1.8959122,0.016143886,-0.003742028,-0.048202246,0.0,0.0,-2.0,hover
1782658854827446,2,14,-0.036943942,-0.024935713,-1.8984499,0.018018274,-0.0035152778,-0.047679424,0.0,0.0,-2.0,hover
1782658854877517,2,14,-0.035860643,-0.026843619,-1.9010031,0.019704662,-0.003208636,-0.046762776,0.0,0.0,-2.0,hover
1782658854927356,2,14,-0.034581576,-0.029005174,-1.9039233,0.021362547,-0.0026158222,-0.045673143,0.0,0.0,-2.0,hover
1782658854977382,2,14,-0.033492897,-0.030773595,-1.906384,0.02269215,-0.0018014481,-0.04461334,0.0,0.0,-2.0,hover
1782658855027313,2,14,-0.032447726,-0.03235139,-1.9087384,0.023508744,-0.0010343485,-0.043537308,0.0,0.0,-2.0,hover
1782658855077571,2,14,-0.03151772,-0.033691734,-1.9110603,0.024121135,0.0002836611,-0.042522296,0.0,0.0,-2.0,hover
1782658855127287,2,14,-0.030601708,-0.03491045,-1.9137342,0.024345515,0.0021121833,-0.04119405,0.0,0.0,-2.0,hover
1782658855177455,2,14,-0.029936234,-0.035762474,-1.9160783,0.024538502,0.003633455,-0.039960694,0.0,0.0,-2.0,hover
1782658855227526,2,14,-0.029272567,-0.036575682,-1.9183004,0.02455634,0.005493558,-0.03871748,0.0,0.0,-2.0,hover
1782658855277380,2,14,-0.028523555,-0.037352312,-1.9204111,0.024614166,0.0072231255,-0.037567236,0.0,0.0,-2.0,hover
1782658855327355,2,14,-0.027539857,-0.03807663,-1.9227579,0.024909722,0.009218713,-0.0361775,0.0,0.0,-2.0,hover
1782658855377522,2,14,-0.026593363,-0.03845796,-1.9245644,0.025249865,0.0110823205,-0.03502391,0.0,0.0,-2.0,hover
1782658855427312,2,14,-0.025567753,-0.038601834,-1.9262476,0.025399318,0.0129024945,-0.03380049,0.0,0.0,-2.0,hover
1782658855477547,2,14,-0.024521327,-0.038511768,-1.9278815,0.025503233,0.014832724,-0.032792073,0.0,0.0,-2.0,hover
1782658855527504,2,14,-0.023293337,-0.03816392,-1.9297142,0.025343183,0.016954156,-0.031950403,0.0,0.0,-2.0,hover
1782658855577670,2,14,-0.022173086,-0.037672024,-1.9312944,0.025221251,0.018869119,-0.031372122,0.0,0.0,-2.0,hover
1782658855627373,2,14,-0.021007763,-0.03707758,-1.9328599,0.02522786,0.02069629,-0.030674074,0.0,0.0,-2.0,hover
1782658855677561,2,14,-0.019905897,-0.036491625,-1.9344728,0.024954095,0.022258978,-0.030000623,0.0,0.0,-2.0,hover
1782658855727367,2,14,-0.018637756,-0.03591188,-1.9362733,0.02461919,0.023625202,-0.029077824,0.0,0.0,-2.0,hover
1782658855777404,2,14,-0.017473575,-0.035502702,-1.9376259,0.024357922,0.024583913,-0.028268043,0.0,0.0,-2.0,hover
1782658855827497,2,14,-0.016210217,-0.035020497,-1.9388623,0.02416481,0.025421211,-0.027404623,0.0,0.0,-2.0,hover
1782658855877405,2,14,-0.014922922,-0.034506746,-1.9400299,0.023876162,0.026125522,-0.026894953,0.0,0.0,-2.0,hover
1782658855927305,2,14,-0.01335036,-0.03386795,-1.9412925,0.023276692,0.026868612,-0.026068188,0.0,0.0,-2.0,hover
1782658855977392,2,14,-0.01198605,-0.03329351,-1.9423554,0.023003567,0.02728974,-0.025800424,0.0,0.0,-2.0,hover
1782658856027740,2,14,-0.01067034,-0.032680113,-1.9435184,0.022594469,0.027656354,-0.02533753,0.0,0.0,-2.0,hover
1782658856077642,2,14,-0.009463879,-0.031930972,-1.9448278,0.021873772,0.028057601,-0.024933355,0.0,0.0,-2.0,hover
1782658856127319,2,14,-0.008279215,-0.030919943,-1.94642,0.020745333,0.028365398,-0.024538767,0.0,0.0,-2.0,hover
1782658856177370,2,14,-0.007488629,-0.029940093,-1.9477651,0.019693425,0.028600799,-0.024151273,0.0,0.0,-2.0,hover
1782658856227350,2,14,-0.006761094,-0.02881891,-1.9491346,0.018480543,0.029028274,-0.023668515,0.0,0.0,-2.0,hover
1782658856277418,2,14,-0.0060616327,-0.027448608,-1.9506857,0.017324101,0.029467842,-0.023240497,0.0,0.0,-2.0,hover
1782658856327331,2,14,-0.005200715,-0.025553754,-1.9525754,0.015927263,0.030003378,-0.022486115,0.0,0.0,-2.0,hover
1782658856377564,2,14,-0.0044495836,-0.023708057,-1.9541564,0.014823821,0.030453406,-0.02185633,0.0,0.0,-2.0,hover
1782658856427329,2,14,-0.0037425426,-0.02164977,-1.9556272,0.013823216,0.031074425,-0.020971095,0.0,0.0,-2.0,hover
1782658856477791,2,14,-0.0030672713,-0.019445607,-1.9570334,0.012780416,0.03149522,-0.020055309,0.0,0.0,-2.0,hover
1782658856527455,2,14,-0.002301107,-0.016686367,-1.9588094,0.011625851,0.03186311,-0.019225042,0.0,0.0,-2.0,hover
1782658856579687,2,14,-0.0018975448,-0.01460682,-1.9601538,0.010826233,0.032212928,-0.01849597,0.0,0.0,-2.0,hover
1782658856627630,2,14,-0.0017039296,-0.01161033,-1.9620469,0.009374391,0.032425553,-0.017400898,0.0,0.0,-2.0,hover
1782658856677403,2,14,-0.0018249039,-0.008905576,-1.9637485,0.007953995,0.032370914,-0.016483605,0.0,0.0,-2.0,hover
1782658856727443,2,14,-0.0022667435,-0.005698058,-1.9656763,0.006058846,0.032430094,-0.01535554,0.0,0.0,-2.0,hover
1782658856777470,2,14,-0.0028705155,-0.0029357579,-1.9670875,0.004401442,0.03236375,-0.014132639,0.0,0.0,-2.0,hover
1782658856827466,2,14,-0.003724993,-0.00019030404,-1.968348,0.0025455474,0.031962186,-0.012989172,0.0,0.0,-2.0,hover
1782658856877488,2,14,-0.004771802,0.0024851982,-1.9694779,0.00092062063,0.03120359,-0.011801768,0.0,0.0,-2.0,hover
1782658856927580,2,14,-0.006037266,0.005400076,-1.9705601,-0.00073043717,0.0300751,-0.010662022,0.0,0.0,-2.0,hover
1782658856977483,2,14,-0.007043487,0.007631314,-1.9713185,-0.0019365026,0.028689727,-0.009842059,0.0,0.0,-2.0,hover
1782658857027478,2,14,-0.008016522,0.009608933,-1.9718115,-0.0030325884,0.027095897,-0.008898176,0.0,0.0,-2.0,hover
1782658857077806,2,14,-0.008998989,0.01129496,-1.9720399,-0.003855905,0.025233548,-0.008305763,0.0,0.0,-2.0,hover
1782658857127542,2,14,-0.010194282,0.012848729,-1.9721203,-0.0046059713,0.022653159,-0.007728036,0.0,0.0,-2.0,hover
1782658857177357,2,14,-0.011207296,0.013894013,-1.9720051,-0.0049614096,0.020295657,-0.007705392,0.0,0.0,-2.0,hover
1782658857227321,2,14,-0.012249406,0.014621003,-1.9717083,-0.005188938,0.017750626,-0.007822049,0.0,0.0,-2.0,hover
1782658857277491,2,14,-0.013279388,0.015093916,-1.9714346,-0.005382902,0.015233351,-0.008021897,0.0,0.0,-2.0,hover
1782658857327311,2,14,-0.014500455,0.01516157,-1.9710302,-0.0052807676,0.011938461,-0.008529997,0.0,0.0,-2.0,hover
1782658857377504,2,14,-0.015535981,0.0148593625,-1.9705813,-0.0050038532,0.009044245,-0.009090522,0.0,0.0,-2.0,hover
1782658857427507,2,14,-0.016616266,0.014311428,-1.9701016,-0.0047449297,0.0062725553,-0.009573997,0.0,0.0,-2.0,hover
1782658857477360,2,14,-0.017697487,0.013605514,-1.969677,-0.0043060444,0.0033939674,-0.0103781475,0.0,0.0,-2.0,hover
1782658857527359,2,14,-0.018908896,0.0125798015,-1.9692881,-0.0037651474,0.00046964252,-0.011439563,0.0,0.0,-2.0,hover
1782658857577524,2,14,-0.01976514,0.011567817,-1.9690635,-0.0030836975,-0.0018600833,-0.012258709,0.0,0.0,-2.0,hover
1782658857627520,2,14,-0.02041293,0.010424447,-1.9689813,-0.0020067599,-0.004048503,-0.012989084,0.0,0.0,-2.0,hover
1782658857677619,2,14,-0.021032503,0.009134469,-1.9690912,-0.0011654644,-0.0060378704,-0.013754967,0.0,0.0,-2.0,hover
1782658857727516,2,14,-0.021728301,0.007529407,-1.9694798,-6.261212e-05,-0.007894911,-0.014560562,0.0,0.0,-2.0,hover
1782658857777993,2,14,-0.02223414,0.0061944216,-1.9699385,0.0006166283,-0.009291385,-0.015081271,0.0,0.0,-2.0,hover
1782658857827435,2,14,-0.022612592,0.0049086693,-1.9704564,0.0016789271,-0.010294924,-0.015451738,0.0,0.0,-2.0,hover
1782658857877529,2,14,-0.022960028,0.0036999593,-1.9710841,0.0028080842,-0.010979145,-0.015499432,0.0,0.0,-2.0,hover
1782658857927631,2,14,-0.023495391,0.0023870955,-1.9720247,0.0038799986,-0.011343945,-0.01551825,0.0,0.0,-2.0,hover
1782658857977464,2,14,-0.023984918,0.001375352,-1.9728382,0.0046701045,-0.011391113,-0.015329478,0.0,0.0,-2.0,hover
1782658858027498,2,14,-0.024459323,0.00045642076,-1.9735699,0.005421516,-0.011154873,-0.015031507,0.0,0.0,-2.0,hover
1782658858077643,2,14,-0.024867753,-0.00039832195,-1.9742255,0.0062376685,-0.0108372355,-0.014795345,0.0,0.0,-2.0,hover
1782658858127499,2,14,-0.025349831,-0.0014250266,-1.9750135,0.007099174,-0.01036673,-0.014430622,0.0,0.0,-2.0,hover
1782658858177536,2,14,-0.025802048,-0.0024055177,-1.9756844,0.007750234,-0.010081602,-0.013934943,0.0,0.0,-2.0,hover
1782658858227411,2,14,-0.026276624,-0.0034605379,-1.9764454,0.008380501,-0.00966457,-0.0135287335,0.0,0.0,-2.0,hover
1782658858277762,2,14,-0.02672193,-0.004624183,-1.9774592,0.008826228,-0.00922813,-0.013453261,0.0,0.0,-2.0,hover
1782658858327359,2,14,-0.027238028,-0.0058857678,-1.978883,0.009448885,-0.008562129,-0.013019211,0.0,0.0,-2.0,hover
1782658858377370,2,14,-0.02774166,-0.006851905,-1.9802539,0.009842797,-0.008065015,-0.0125620775,0.0,0.0,-2.0,hover
1782658858427377,2,14,-0.028261784,-0.0077710343,-1.98172,0.0102336705,-0.007510043,-0.01172934,0.0,0.0,-2.0,hover
1782658858477495,2,14,-0.028604154,-0.008751824,-1.9832492,0.010737649,-0.007012206,-0.010931918,0.0,0.0,-2.0,hover
1782658858527397,2,14,-0.028567383,-0.010031313,-1.9849834,0.0117813125,-0.00642838,-0.00958659,0.0,0.0,-2.0,hover
1782658858577413,2,14,-0.028202362,-0.011332173,-1.9863405,0.012897752,-0.0061392705,-0.008377939,0.0,0.0,-2.0,hover
1782658858627404,2,14,-0.02750616,-0.012739096,-1.9876308,0.013945698,-0.005735873,-0.0070878747,0.0,0.0,-2.0,hover
1782658858677359,2,18,-0.026468882,-0.014155786,-1.9888172,0.015118442,-0.005545259,-0.005916534,0.0,0.0,-2.0,landing
1782658858727368,2,18,-0.024978276,-0.01577522,-1.9900422,0.01649544,-0.0050195497,-0.0025849768,0.0,0.0,-2.0,landing
1782658858777413,2,18,-0.023562178,-0.017222235,-1.9906976,0.017603522,-0.0046703373,0.0122732,0.0,0.0,-2.0,landing
1782658858827333,2,18,-0.022005325,-0.01864809,-1.9903181,0.018712552,-0.0044021346,0.035355445,0.0,0.0,-2.0,landing
1782658858877336,2,18,-0.020378808,-0.019944413,-1.9884324,0.019133149,-0.0039204047,0.06517331,0.0,0.0,-2.0,landing
1782658858927434,2,18,-0.018445205,-0.021246446,-1.9842246,0.019283533,-0.0032734557,0.09957164,0.0,0.0,-2.0,landing
1782658858977370,2,18,-0.016815662,-0.02229071,-1.9778025,0.019153645,-0.0029779894,0.1670957,0.0,0.0,-2.0,landing
1782658859027324,2,18,-0.01526935,-0.023374254,-1.9674721,0.01865995,-0.0025798995,0.23207882,0.0,0.0,-2.0,landing
1782658859077405,2,18,-0.013767496,-0.024426013,-1.9535165,0.017913524,-0.0020677054,0.2892545,0.0,0.0,-2.0,landing
1782658859127442,2,18,-0.01215844,-0.025418567,-1.934658,0.016666733,-0.001396526,0.32917985,0.0,0.0,-2.0,landing
1782658859177400,2,18,-0.011005183,-0.026030391,-1.9146113,0.015629398,-0.0008081939,0.43203938,0.0,0.0,-2.0,landing
1782658859227311,2,18,-0.009922524,-0.026528087,-1.8894291,0.014189378,-0.00018284407,0.5023486,0.0,0.0,-2.0,landing
1782658859277357,2,18,-0.008859774,-0.027082404,-1.861202,0.012808344,0.0005436955,0.5730202,0.0,0.0,-2.0,landing
1782658859327303,2,18,-0.0076025045,-0.0277347,-1.8236556,0.011059151,0.0011545575,0.61405814,0.0,0.0,-2.0,landing
1782658859377326,2,18,-0.006503899,-0.028278124,-1.7903686,0.00968391,0.0017008098,0.6456908,0.0,0.0,-2.0,landing
1782658859427379,2,18,-0.0054804515,-0.028926278,-1.7554761,0.0081140185,0.0021440762,0.64153314,0.0,0.0,-2.0,landing
1782658859477384,2,18,-0.0045808805,-0.029708788,-1.7217728,0.006242021,0.002387641,0.6006346,0.0,0.0,-2.0,landing
1782658859527375,2,18,-0.0038269975,-0.0307369,-1.6882042,0.0037113158,0.0025087108,0.4907584,0.0,0.0,-2.0,landing
1782658859577445,2,18,-0.0032856707,-0.03166254,-1.662445,0.0020115513,0.00264534,0.50582033,0.0,0.0,-2.0,landing
1782658859627378,2,18,-0.0027408919,-0.032458153,-1.6360924,0.00041900366,0.0026098704,0.5077841,0.0,0.0,-2.0,landing
1782658859677536,2,18,-0.002172623,-0.03317698,-1.6106751,-0.0010253884,0.0029576551,0.4824399,0.0,0.0,-2.0,landing
1782658859727475,2,18,-0.0015794542,-0.033946127,-1.5854759,-0.0025187202,0.003325894,0.397367,0.0,0.0,-2.0,landing
1782658859777733,2,18,-0.0010492028,-0.034500256,-1.5651411,-0.0032771637,0.0036322288,0.4456243,0.0,0.0,-2.0,landing
1782658859827329,2,18,-0.00054368813,-0.0349189,-1.5423284,-0.0038377156,0.0039851037,0.47396153,0.0,0.0,-2.0,landing
1782658859877568,2,18,2.150828e-05,-0.03510525,-1.518755,-0.0042401245,0.0044088676,0.5210434,0.0,0.0,-2.0,landing
1782658859927308,2,18,0.00062115135,-0.034977216,-1.487524,-0.004917098,0.0054330686,0.55183136,0.0,0.0,-2.0,landing
1782658859977415,2,18,0.0009733951,-0.03461533,-1.4599341,-0.0054234806,0.00632631,0.5868586,0.0,0.0,-2.0,landing
1782658860027305,2,18,0.001177207,-0.033887014,-1.430141,-0.0061271437,0.0075829397,0.5949947,0.0,0.0,-2.0,landing
1782658860078037,2,18,0.0013628609,-0.032736827,-1.4004076,-0.0068949237,0.009025039,0.62275404,0.0,0.0,-2.0,landing
1782658860127376,2,18,0.0016717553,-0.031020578,-1.3633603,-0.0077549894,0.01114536,0.6351709,0.0,0.0,-2.0,landing
1782658860177575,2,18,0.0019194131,-0.029423948,-1.3318672,-0.008298966,0.012744246,0.65634036,0.0,0.0,-2.0,landing
1782658860227487,2,18,0.002247115,-0.027741857,-1.2990174,-0.008867173,0.014036557,0.65346336,0.0,0.0,-2.0,landing
1782658860277629,2,18,0.002746795,-0.02609263,-1.2670529,-0.009314873,0.015340889,0.62176085,0.0,0.0,-2.0,landing
1782658860327402,2,18,0.0035203863,-0.024132019,-1.2347807,-0.009560303,0.01670757,0.5274787,0.0,0.0,-2.0,landing
1782658860377650,2,18,0.0043661054,-0.022455195,-1.209018,-0.009382449,0.017569223,0.57055837,0.0,0.0,-2.0,landing
1782658860427353,2,18,0.0054036807,-0.020828975,-1.1809899,-0.00901931,0.018087761,0.5958353,0.0,0.0,-2.0,landing
1782658860477823,2,18,0.0065483963,-0.019279763,-1.1522385,-0.008528936,0.018502956,0.64009905,0.0,0.0,-2.0,landing
1782658860527360,2,18,0.008042906,-0.017492326,-1.1145495,-0.007911374,0.018604888,0.6960477,0.0,0.0,-2.0,landing
1782658860577380,2,18,0.009278126,-0.015929287,-1.0800331,-0.0075179,0.01841646,0.73714715,0.0,0.0,-2.0,landing
1782658860627586,2,18,0.010299805,-0.014359655,-1.0433073,-0.007556824,0.018021824,0.73338145,0.0,0.0,-2.0,landing
1782658860677579,2,18,0.01123515,-0.012780064,-1.0071652,-0.007884763,0.017569691,0.74595803,0.0,0.0,-2.0,landing
1782658860727402,2,18,0.012290775,-0.010874655,-0.9636821,-0.008290288,0.016999459,0.74254996,0.0,0.0,-2.0,landing
1782658860777757,2,18,0.013075956,-0.009240952,-0.92733496,-0.008789727,0.016478697,0.7516029,0.0,0.0,-2.0,landing
1782658860827370,2,18,0.013806991,-0.0075851395,-0.88976675,-0.009314086,0.01575669,0.7655313,0.0,0.0,-2.0,landing
1782658860877787,2,18,0.014414572,-0.0058856704,-0.8522082,-0.010238414,0.014963169,0.7360896,0.0,0.0,-2.0,landing
1782658860927326,2,18,0.014887148,-0.0038726407,-0.8134758,-0.01186121,0.0137895765,0.6276603,0.0,0.0,-2.0,landing
1782658860977540,2,18,0.015067947,-0.0021704463,-0.7826243,-0.012803706,0.013248568,0.6542856,0.0,0.0,-2.0,landing
1782658861027333,2,18,0.015024127,-0.0005300013,-0.75022006,-0.014133142,0.0125556,0.6736514,0.0,0.0,-2.0,landing
1782658861077359,2,18,0.014753004,0.0009959602,-0.71830875,-0.015606205,0.0115262875,0.6454979,0.0,0.0,-2.0,landing
1782658861127579,2,18,0.013986609,0.002800789,-0.6852355,-0.017907988,0.010013148,0.55862385,0.0,0.0,-2.0,landing
1782658861177380,2,18,0.013039843,0.004258933,-0.6579676,-0.019434152,0.009291209,0.60931623,0.0,0.0,-2.0,landing
1782658861227584,2,18,0.011929452,0.005604044,-0.6279414,-0.020888545,0.0082664285,0.64014465,0.0,0.0,-2.0,landing
1782658861277813,2,18,0.0106841475,0.0068604066,-0.59736717,-0.022598872,0.007074669,0.63444805,0.0,0.0,-2.0,landing
1782658861327365,2,18,0.0091111595,0.008043004,-0.56489,-0.024426734,0.005063291,0.55917275,0.0,0.0,-2.0,landing
1782658861377485,2,18,0.007729279,0.008803884,-0.5375306,-0.02549587,0.0036993746,0.61932665,0.0,0.0,-2.0,landing
1782658861427349,2,18,0.006297481,0.009324923,-0.5068657,-0.026396668,0.0020218678,0.6573654,0.0,0.0,-2.0,landing
1782658861477605,2,18,0.0048574107,0.00964651,-0.4747656,-0.02706113,0.00038665783,0.7104316,0.0,0.0,-2.0,landing
1782658861527439,2,18,0.0031908012,0.009826781,-0.43292665,-0.02777254,-0.0016772576,0.74289113,0.0,0.0,-2.0,landing
1782658861577415,2,18,0.0015831698,0.00979785,-0.39608294,-0.0283776,-0.0035946951,0.77568686,0.0,0.0,-2.0,landing
1782658861627383,2,18,-0.00018007951,0.009575827,-0.35704452,-0.028822837,-0.005610509,0.77966344,0.0,0.0,-2.0,landing
1782658861677434,2,18,-0.002053309,0.009172009,-0.31817967,-0.029184848,-0.0074500567,0.80058956,0.0,0.0,-2.0,landing
