timestamp,arming_state,nav_state,x,y,z,vx,vy,vz,target_x,target_y,target_z,target_vx,target_vy,target_vz,stage,trajectory_type,controller_mode,position_error_xy,position_error_3d
1782792365026359,1,4,-0.025812507,-0.009411187,-0.015910417,-0.017506605,0.0068599004,0.0057084383,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.027474641443034395,1.984279840545608
1782792365076389,1,4,-0.026929911,-0.0093813995,-0.015727416,-0.01768189,0.0069452557,0.005692735,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.028517202070795354,1.9844774835510095
1782792365126435,1,4,-0.028081985,-0.009417478,-0.015345365,-0.017722288,0.0068550445,0.005682417,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.0296190272152041,1.984875713464294
1782792365176355,1,4,-0.02899773,-0.00957389,-0.01503627,-0.017753776,0.006760497,0.00573428,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.030537317567767668,1.9851986234632089
1782792365226367,1,4,-0.029860716,-0.009779618,-0.014775634,-0.017671976,0.0066132587,0.0057691364,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.031421383273779,1.985473028652546
1782792365276375,1,4,-0.03057418,-0.010039643,-0.014532849,-0.017354352,0.006298484,0.0057522617,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03218035021613744,1.9857280053451827
1782792365326341,1,4,-0.031196214,-0.010322677,-0.014218479,-0.01706447,0.0060294033,0.0058860406,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03285972341896028,1.9860534177935567
1782792365376356,1,4,-0.031571634,-0.010438169,-0.0139002055,-0.01655145,0.005789826,0.0058922437,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.033252421766499306,1.9863781767984128
1782792365426345,1,4,-0.031793397,-0.010540295,-0.013579875,-0.016087325,0.0056684082,0.0058785626,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03349504225890539,1.9867025226945856
1782792365476467,1,4,-0.031897053,-0.0106904525,-0.013319761,-0.01562629,0.005691691,0.0059225233,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.033640863336121034,1.9869650810679031
1782792365526409,1,4,-0.03203589,-0.010815925,-0.0130942315,-0.01530242,0.005691077,0.006016959,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03381246090131357,1.987193471434983
1782792365576349,1,4,-0.032109164,-0.010924337,-0.012827992,-0.015068231,0.005927119,0.006179128,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.033916656807710395,1.9874614231996215
1782792365626316,1,4,-0.032090776,-0.011075993,-0.012378007,-0.014883624,0.0060098893,0.0064804405,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.033948424180761626,1.9879119470119586
1782792365676349,1,4,-0.031962994,-0.011151329,-0.0119098425,-0.014552543,0.00628746,0.0066659315,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03385240331666857,1.9883783762653695
1782792365726369,1,4,-0.031699624,-0.011162099,-0.011487737,-0.0143098,0.006605697,0.0067686136,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03360741969263927,1.988796264858375
1782792365776371,1,4,-0.031365637,-0.0110838385,-0.0112962425,-0.013744183,0.006899932,0.0068210666,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03326641915026516,1.9889819516206477
1782792365826348,1,4,-0.030904304,-0.01095707,-0.01131098,-0.013136972,0.00720838,0.006616388,0.0,0.0,-2.0,nan,nan,nan,warmup,square,baseline,0.03278922762839434,1.988959356062451
